Miami-Dade, 419.86358861359554, 313.97345480961326
Broward, 424.333700581619, 282.66117803741145
Palm Beach, 425.6176689128594, 253.80190992190808
Hillsborough, 316.02264982448935, 179.12789817785568
Orange, 374.61559353301425, 145.0304951873601
Pinellas, 291.27059366112394, 179.66977419940685
Duval, 353.97104717005317, 39.14908590108348
Lee, 344.28778600527863, 257.8630667715964
Polk, 352.3720310538321, 177.98005327198993
Brevard, 409.75828230290335, 157.89568073127904
Volusia, 383.0327192600376, 113.33948786246145
Pasco, 311.0294396474422, 156.99255402869417
Seminole, 379.799021240616, 133.22575519099226
Sarasota, 314.69707140843974, 222.51876626914463
Manatee, 315.6600476568711, 205.77304921605415
Collier, 373.18896205385767, 285.0850535746715
Osceola, 384.95867175689864, 171.35518191173801
Marion, 331.0320018447818, 104.48884617712929
Lake, 351.5636065489769, 130.63290756099025
St. Lucie, 425.23128955392184, 211.2908620376537
Escambia, 15.609726101104663, 19.4900569041709
Leon, 198.9972584488458, 31.78423330710092
Alachua, 313.1396653770278, 77.41835159513278
St. Johns, 367.64887647646594, 64.20356861795511
Clay, 342.849265930462, 59.454870149524766
Okaloosa, 61.45809526249724, 18.190719777226263
Hernando, 309.1688744267088, 142.752285247291
Charlotte, 339.6155679110405, 238.77504691567287
Bay, 119.20100438135769, 43.01796416247953
Santa Rosa, 35.88572599861659, 17.660497003450587
Martin, 427.6387301749981, 228.75325382892427
Indian River, 417.2540418663046, 192.8146376899329
Citrus, 305.90545491813805, 125.54043828318902
Sumter, 329.58753747213603, 133.93660330528488
Flagler, 375.20407901816645, 89.85236697136622
Highlands, 373.5753414127961, 213.26026091167753
Nassau, 346.1959056086505, 22.886978630667556
Monroe, 387.383945271465, 331.2435680125916
Putnam, 349.6019882651366, 81.27557660875357
Walton, 86.54897640216262, 20.970019371632645
Columbia, 297.4586077019655, 45.406879956413775
Jackson, 143.26352199646408, 12.125204310188167
Gadsden, 179.04225063414376, 24.70488528361284
Suwannee, 275.4647057316355, 47.0732943882802
Okeechobee, 400.4673447948964, 210.75481263999043
Hendry, 383.98380691280886, 259.28476300018167
Levy, 290.2006200517565, 98.18443913069797
DeSoto, 345.7263060800944, 222.41388703916707
Wakulla, 191.69766071382836, 48.72222894848346
Baker, 317.4849470906252, 39.17821902052185
Bradford, 324.368443977555, 61.38348265633516
Hardee, 345.69658459094524, 204.56111144742422
Washington, 116.52607035793912, 22.892805254555242
Taylor, 239.08560301314444, 55.73165748531983
Holmes, 107.680955187169, 7.900901991645981
Madison, 247.01529631812247, 32.594134027483506
Gilchrist, 286.82425888441963, 74.44677341243414
Dixie, 265.5198954623487, 81.29888310430408
Union, 312.32529657434264, 55.918109449724454
Gulf, 142.60370493735425, 61.057191718626996
Hamilton, 278.0564195854364, 29.5468097342453
Calhoun, 144.35132849932154, 34.81407772867607
Jefferson, 221.7401419457325, 32.978691204068014
Glades, 382.61067411412074, 235.8092953568619
Franklin, 167.1298777831875, 65.67187783764143
Lafayette, 264.19431704629903, 59.315031176221396
Liberty, 163.03425657844153, 44.40470064773899
