Ada, 41.67364016736381, 326.80500948009194
Canyon, 22.087866108786713, 316.56052290190576
Kootenai, 22.401673640167182, 78.15247979243605
Bonneville, 235.2468619246861, 330.53777068156853
Bannock, 209.732217573222, 372.88164853806984
Twin Falls, 107.53138075313836, 391.280510927053
Bingham, 202.47280334728038, 340.61151581678473
Bonner, 26.61506276150623, 41.31942919868311
Nez Perce, 20.372384937238728, 157.49426204969578
Latah, 21.9874476987451, 128.68017163955687
Madison, 233.38912133891222, 307.1991817183912
Jefferson, 206.10460251046018, 305.0796327711807
Elmore, 73.970711297071, 332.5277916375609
Jerome, 124.40167364016759, 371.62169444167233
Cassia, 152.17991631799177, 395.5254964574391
Payette, 19.93305439330536, 294.09330406147075
Blaine, 136.27615062761524, 329.1070751422014
Minidoka, 150.61506276150618, 361.94242091607606
Gem, 35.13389121338944, 290.8609919169744
Idaho, 74.0460251046025, 185.91388085021472
Gooding, 101.48953974895407, 355.0715497455345
Franklin, 226.9456066945609, 401.57798622891914
Fremont, 240.80753138075335, 281.0168645843728
Shoshone, 56.2677824267785, 97.07534178225728
Boundary, 32.39748953974881, 13.830056880551012
Teton, 252.28451882845192, 308.6534278016166
Owyhee, 44.6569037656905, 378.0097794631272
Valley, 69.9121338912135, 249.3531583674286
Washington, 18.93305439330546, 267.85211056780776
Benewah, 24.20502092050231, 105.05308851412042
Clearwater, 66.12970711297072, 137.0700528889335
Lemhi, 138.24267782426784, 238.94970561820173
Power, 183.95397489539758, 371.3979642750224
Boise, 63.050209205020984, 295.12952799121837
Caribou, 237.44351464435175, 366.87625985430594
Bear Lake, 247.17573221757314, 395.4725077337592
Lincoln, 129.66108786610877, 353.22283205268917
Oneida, 196.56066945606693, 400.75960482985715
Adams, 32.778242677824274, 242.11725376708924
Custer, 123.66108786610879, 280.2926853607422
Lewis, 33.92887029288718, 162.7813591457938
Butte, 170.08786610878664, 310.8024149286496
Camas, 101.7322175732216, 326.086717892426
Clark, 204.4351464435144, 277.77277716794714
