Wayne, 355, 375
Oakland, 338.21736142922583, 354.46176430528004
Macomb, 374, 340
Kent, 234.15529088410452, 331.11067391074033
Genesee, 335, 321
Washtenaw, 316.4285387081996, 380.0361699229687
Ingham, 290.71003206596407, 358.4373533907413
Ottawa, 212.66468163078358, 335.6577931806831
Kalamazoo, 235.02588181401765, 380.51977238676096
Saginaw, 313, 303
Livingston, 324, 350
Muskegon, 207, 305
St. Clair, 388, 322
Jackson, 288.30989464040323, 380.3313558424263
Berrien, 192.64590013742563, 398.7836160842652
Monroe, 342, 400
Calhoun, 260.3066880439763, 380.4569668719829
Allegan, 217.84493815849746, 358.801625376455
Eaton, 268.35364177737057, 358.50015890551936
Bay, 320, 278
Lenawee, 305.48121850664234, 402.5268247650469
Grand Traverse, 240, 206
Lapeer, 361, 316
Midland, 296, 278
Clinton, 288, 326
Van Buren, 211.5680256527715, 380.1555004010473
Isabella, 275, 279
Shiawassee, 313, 326
Marquette, 141, 78
Ionia, 256.987860742098, 336.5810342479231
Montcalm, 258, 303
Barry, 245.7134677049934, 358.56924497177545
St. Joseph, 235.18941823179134, 401.3146783298273
Tuscola, 336.7311039853412, 303.98497207803007
Cass, 212.7897388914341, 401.25187281504924
Newaygo, 222.05359596885043, 298.32619519651314
Hillsdale, 280.15712322492, 402.9853050229279
Mecosta, 247, 276
Branch, 257.7382043060012, 401.20790895470435
Sanilac, 379, 291
Gratiot, 286, 303
Chippewa, 285, 88
Houghton, 88, 33
Delta, 168, 107
Wexford, 238, 228
Emmet, 276, 141
Huron, 372, 263
Clare, 274, 252
Mason, 205, 251
Alpena, 333, 178
Oceana, 206, 278
Charlevoix, 266, 166
Cheboygan, 293, 148
Dickinson, 124, 107
Gladwin, 298, 254
Iosco, 335, 226
Otsego, 290, 180
Manistee, 213, 227
Roscommon, 287, 228
Osceola, 252, 252
Antrim, 264, 182
Menominee, 140, 133
Leelanau, 224, 188
Ogemaw, 313, 228
Kalkaska, 266, 203
Benzie, 216, 207
Missaukee, 268, 228
Arenac, 324, 246
Gogebic, 38, 78
Crawford, 286, 206
Presque Isle, 323, 156
Lake, 227, 251
Iron, 93, 90
Mackinac, 236, 98
Alcona, 342, 205
Montmorency, 310, 180
Alger, 174, 84
Baraga, 106, 58
Oscoda, 311, 204
Schoolcraft, 208, 99
Luce, 242, 76
Ontonagon, 61, 56
Keweenaw, 114, 8
