Franklin, 158.14498418016035, 247.37572562042163
Cuyahoga, 276.29666852782367, 94.33204897462508
Hamilton, 24.002977852224078, 328.7998428350526
Summit, 287.3534338358455, 125.71294582879176
Montgomery, 46.05527638190942, 269.9724961342493
Lucas, 101.3128605992922, 73.77614134705539
Butler, 21.13381723432021, 303.22593728611616
Stark, 301.92667038898185, 158.54559050926537
Lorain, 233.22426949562654, 107.8711754417094
Warren, 56.89335566722542, 304.3726076706632
Lake, 313.14963707425966, 65.71788891987103
Mahoning, 353.47533966126866, 137.4321275570988
Clermont, 58.2142192443695, 344.3587923648252
Delaware, 158.52987158012223, 214.8797181170627
Trumbull, 354.8049506793225, 105.59887449618486
Medina, 255.20658849804605, 126.59661841871741
Licking, 204.1740182393454, 234.53091333113642
Greene, 81.11501954215542, 276.621080382266
Portage, 316.6398659966497, 121.32614261451448
Fairfield, 191.27154289968342, 270.2986133995788
Clark, 90.38730690489456, 252.9197191310297
Wood, 104.46193932626048, 100.91751375193286
Richland, 199.5028847943417, 162.6693959289205
Wayne, 256.2300390843099, 156.9676037415399
Miami, 51.461194863205236, 238.53899972115897
Allen, 62.2292946212542, 163.0060331060352
Columbiana, 353.39661269309556, 163.3321503713655
Ashtabula, 355.9246231155778, 64.55017871175431
Geauga, 318.2843848873996, 86.4210753124288
Tuscarawas, 292.4619393262611, 197.78486146670386
Muskingum, 251.2964824120601, 247.8070420035993
Ross, 153.972454866927, 313.8510481888006
Hancock, 100.6568025311744, 138.76815635377324
Scioto, 159.57956448911165, 369.9958173844713
Erie, 192.25125628140708, 100.66503586909664
Belmont, 334.92201749488186, 242.50500646404228
Athens, 242.47906197654987, 314.2402849248397
Jefferson, 354.8136981202311, 203.6654921544274
Marion, 144.88386376326088, 182.39423052548824
Knox, 209.56244183882416, 202.21374432811965
Washington, 290.58123953098817, 301.4691120180485
Lawrence, 199.4766424716173, 391.6142361023096
Sandusky, 146.15224269495621, 101.49610890009859
Huron, 194.12320863577148, 123.5774037364701
Pickaway, 156.82412060301502, 281.83895662754446
Union, 126.45300576958856, 212.67053664224707
Seneca, 147.78801414479761, 125.93386397627319
Ashland, 222.7535827284566, 155.168698826333
Darke, 17.30243811650854, 230.14411011685988
Shelby, 53.57807556299993, 209.2936449593147
Auglaize, 52.08226316769011, 185.16096732490078
Logan, 91.97059370928724, 203.29729524195784
Madison, 123.95123766983075, 255.31825901797274
Holmes, 252.6173459892054, 185.129407589546
Brown, 83.09194118741851, 356.33045197596925
Highland, 106.38637632607485, 329.93599330781524
Fulton, 60.10366648055097, 75.65920555654151
Clinton, 88.24418388237427, 305.7191563791221
Crawford, 165.97394379303964, 154.66374306066052
Mercer, 16.4276940256836, 187.3701487997157
Preble, 14.800670016750727, 271.36112448984744
Ottawa, 146.41466592220357, 82.38142918705148
Guernsey, 290.67746138097834, 238.6967983979315
Champaign, 91.64693839568262, 229.6812339983267
Defiance, 28.577889447236387, 104.8940404066006
Williams, 20.03163967988081, 80.0249689472484
Coshocton, 253.43085799367185, 212.42857867119602
Perry, 225.78019728271036, 271.82400060838063
Morrow, 176.96947701470307, 189.03229486172043
Putnam, 59.963707426019376, 136.64313417323604
Jackson, 192.33873069048994, 347.29384775279476
Hardin, 101.269123394752, 174.57793606935564
Gallia, 218.71226502884753, 367.80767573322527
Fayette, 119.0614182021211, 290.46528429111015
Hocking, 204.51516843476585, 297.082308803772
Van Wert, 20.21533593895384, 154.17982711855774
Pike, 153.11520565791912, 341.23437856472907
Adams, 117.6618276568027, 365.6195340819792
Carroll, 326.06085985483014, 183.19374382113614
Henry, 65.51833240275408, 103.84204922811716
Meigs, 244.42974129908734, 340.7189028872722
Wyandot, 132.3312860599291, 155.54741565058697
Paulding, 20.731434952540017, 126.70181753656624
Harrison, 325.93839568211445, 213.259651702198
Morgan, 259.317885724921, 284.10073766128454
Noble, 294.06272101246964, 268.783746102563
Monroe, 326.6556858365907, 272.8444320515092
Vinton, 203.98157453936383, 322.9612917944691
