Marion, 156.68850714502923, 205.91356879653054
Lake, 57.24588020675014, 35.82733812949641
Allen, 242.4013986013989, 69.71975033213857
Hamilton, 163.60535117056784, 175.6621462411953
St. Joseph, 144.58203101246542, 15.021683002030159
Elkhart, 179.06229857099416, 17.029428721830755
Tippecanoe, 96.26807540285833, 142.77880831223547
Vanderburgh, 40.949315901490095, 388.6704434361915
Porter, 82.43438735177884, 31.291705311709052
Hendricks, 126.9820614168435, 207.18271375930595
Johnson, 159.6391608391603, 236.25861679993952
Monroe, 125.93453937366971, 270.4943223121852
Madison, 190.2012161751296, 166.38282405434492
Clark, 191.16877470355683, 341.61845436542706
Delaware, 215.98944968075367, 159.53776351740905
LaPorte, 108.59045302523592, 22.376482089589615
Vigo, 56.61416844025524, 242.4378963727973
Bartholomew, 175.9517178473701, 265.8026470809411
Howard, 158.4157190635449, 132.8961221266885
Kosciusko, 178.90237154150228, 53.78261850449911
Floyd, 175.20006080875658, 358.09653322638013
Hancock, 185.8991790817874, 201.5547840473266
Morgan, 132.0837336576462, 237.14285714285737
Boone, 130.28455457585892, 177.9195598225249
Wayne, 246.93532988750349, 197.31043040132306
Grant, 195.3748555792028, 129.54641165116686
Warrick, 66.04186682882367, 381.6693404857996
Dearborn, 249.86999087868588, 272.12756623969074
Henry, 216.02943143812692, 190.38214724387754
Noble, 214.34220127698342, 37.71024991853176
Marshall, 146.82900577683222, 45.38753666056658
Lawrence, 129.10909090909053, 303.7521620334393
Shelby, 184.41985405898387, 232.7528639109619
Jackson, 164.76482213438763, 296.9695184618856
DeKalb, 247.79893584676188, 37.81427819416962
Dubois, 97.4115536637272, 353.3632466848819
Harrison, 158.8555183946484, 370.96483092271853
LaGrange, 213.62252964426824, 12.32735066302331
Montgomery, 96.33204621465507, 179.00145388915357
Cass, 140.09607783520784, 103.98666432707506
Putnam, 100.19428397689263, 217.9184318050785
Knox, 54.375190027363324, 319.5748627578769
Huntington, 208.69677713590715, 96.94395006642753
Miami, 164.16509577379114, 103.15443812197606
Adams, 252.79665551839457, 105.64071390970804
Steuben, 247.66299787169348, 12.192113904694736
Whitley, 207.3373973852234, 64.67437896372769
Gibson, 41.05326847066011, 358.8143283282779
Jasper, 78.51617512921825, 76.7832702479127
Daviess, 82.03456977804744, 318.19128669190104
Clinton, 129.7647917300089, 151.81886546511942
Greene, 90.83855275159586, 283.45624545659655
Jefferson, 212.654971115841, 309.51532850374724
Wabash, 184.2359379750685, 95.22748351841159
Ripley, 226.74454241410749, 276.46554533376803
Wells, 230.03903922164804, 107.34677763016072
Washington, 159.34329583460004, 328.84378211716313
Jennings, 197.50188507144983, 287.5549595167074
Decatur, 207.65725144420827, 255.29579124157087
Clay, 78.54016418364287, 246.37016519188808
Posey, 18.359622985710327, 388.9929310906675
Randolph, 246.81538461538486, 166.8093399844581
White, 98.55503192459723, 105.20379515203155
Scott, 187.9542414107628, 319.9909758604267
Fayette, 233.43748859835748, 220.64397262677684
Starke, 115.97908178777755, 49.954377961045395
Franklin, 242.91316509577402, 244.0711403003029
Owen, 100.7780176345394, 254.6924272428743
Jay, 247.27117664943697, 137.65021432331486
Sullivan, 54.63906962602634, 277.99476098563656
Spencer, 87.18422012769828, 389.8043516406383
Carroll, 122.7040133779259, 122.57651718346574
Fulton, 146.68507145028894, 74.28659163261744
Orange, 128.17351778656163, 334.8982277592557
Perry, 116.74673152933968, 382.98009675882986
Parke, 71.29546974764338, 206.75619782919279
Rush, 210.47996351474583, 222.7349409670871
Fountain, 68.4487686226812, 170.62717770034845
Vermillion, 50.69686834904226, 198.41313012307916
Tipton, 163.61334752204274, 150.8097911914371
Brown, 149.57975068409814, 266.8221241821875
Newton, 56.006445728184985, 83.77397037074127
Pulaski, 111.88494983277533, 74.82753866593106
Pike, 69.23241106719308, 349.77427117539395
Blackford, 221.75481909394966, 133.93640488306232
Switzerland, 244.77631498935804, 305.31258616799926
Crawford, 131.64393432654268, 360.8428797032059
Martin, 103.54475524475508, 317.60872834833185
Benton, 62.93928245667335, 120.13185270598865
Warren, 59.54882943143767, 147.11678740631197
Union, 253.71623593797483, 222.15238262351795
Ohio, 250.50969899665566, 292.4234828165342
